Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,SeasonKey,Weight
30/10/2019,Lazio,Torino,4,0,H,2019-20,19,0.9
30/10/2019,Sampdoria,Lecce,1,1,D,2019-20,19,0.9
30/10/2019,Sassuolo,Fiorentina,1,2,A,2019-20,19,0.9
30/10/2019,Udinese,Roma,0,4,A,2019-20,19,0.9
31/10/2019,Milan,Spal,1,0,H,2019-20,19,0.9
02/11/2019,Roma,Napoli,2,1,H,2019-20,19,0.9
02/11/2019,Bologna,Inter,1,2,A,2019-20,19,0.9
02/11/2019,Torino,Juventus,0,1,A,2019-20,19,0.9
03/11/2019,Atalanta,Cagliari,0,2,A,2019-20,19,0.9
03/11/2019,Genoa,Udinese,1,3,A,2019-20,19,0.9
03/11/2019,Lecce,Sassuolo,2,2,D,2019-20,19,0.9
03/11/2019,Verona,Brescia,2,1,H,2019-20,19,0.9
03/11/2019,Fiorentina,Parma,1,1,D,2019-20,19,0.9
03/11/2019,Milan,Lazio,1,2,A,2019-20,19,0.9
04/11/2019,Spal,Sampdoria,0,1,A,2019-20,19,0.9
08/11/2019,Sassuolo,Bologna,3,1,H,2019-20,19,0.9
09/11/2019,Brescia,Torino,0,4,A,2019-20,19,0.9
09/11/2019,Inter,Verona,2,1,H,2019-20,19,0.9
09/11/2019,Napoli,Genoa,0,0,D,2019-20,19,0.9
10/11/2019,Cagliari,Fiorentina,5,2,H,2019-20,19,0.9
10/11/2019,Lazio,Lecce,4,2,H,2019-20,19,0.9
10/11/2019,Sampdoria,Atalanta,0,0,D,2019-20,19,0.9
10/11/2019,Udinese,Spal,0,0,D,2019-20,19,0.9
10/11/2019,Parma,Roma,2,0,H,2019-20,19,0.9
10/11/2019,Juventus,Milan,1,0,H,2019-20,19,0.9
23/11/2019,Atalanta,Juventus,1,3,A,2019-20,19,0.9
23/11/2019,Milan,Napoli,1,1,D,2019-20,19,0.9
23/11/2019,Torino,Inter,0,3,A,2019-20,19,0.9
24/11/2019,Bologna,Parma,2,2,D,2019-20,19,0.9
24/11/2019,Roma,Brescia,3,0,H,2019-20,19,0.9
24/11/2019,Sassuolo,Lazio,1,2,A,2019-20,19,0.9
24/11/2019,Verona,Fiorentina,1,0,H,2019-20,19,0.9
24/11/2019,Sampdoria,Udinese,2,1,H,2019-20,19,0.9
25/11/2019,Lecce,Cagliari,2,2,D,2019-20,19,0.9
25/11/2019,Spal,Genoa,1,1,D,2019-20,19,0.9
30/11/2019,Brescia,Atalanta,0,3,A,2019-20,19,0.9
30/11/2019,Genoa,Torino,0,1,A,2019-20,19,0.9
30/11/2019,Fiorentina,Lecce,0,1,A,2019-20,19,0.9
01/12/2019,Juventus,Sassuolo,2,2,D,2019-20,19,0.9
01/12/2019,Inter,Spal,2,1,H,2019-20,19,0.9
01/12/2019,Lazio,Udinese,3,0,H,2019-20,19,0.9
01/12/2019,Parma,Milan,0,1,A,2019-20,19,0.9
01/12/2019,Napoli,Bologna,1,2,A,2019-20,19,0.9
01/12/2019,Verona,Roma,1,3,A,2019-20,19,0.9
02/12/2019,Cagliari,Sampdoria,4,3,H,2019-20,19,0.9
06/12/2019,Inter,Roma,0,0,D,2019-20,19,0.9
07/12/2019,Atalanta,Verona,3,2,H,2019-20,19,0.9
07/12/2019,Udinese,Napoli,1,1,D,2019-20,19,0.9
07/12/2019,Lazio,Juventus,3,1,H,2019-20,19,0.9
08/12/2019,Lecce,Genoa,2,2,D,2019-20,19,0.9
08/12/2019,Sassuolo,Cagliari,2,2,D,2019-20,19,0.9
08/12/2019,Spal,Brescia,0,1,A,2019-20,19,0.9
08/12/2019,Torino,Fiorentina,2,1,H,2019-20,19,0.9
08/12/2019,Sampdoria,Parma,0,1,A,2019-20,19,0.9
08/12/2019,Bologna,Milan,2,3,A,2019-20,19,0.9
14/12/2019,Brescia,Lecce,3,0,H,2019-20,19,0.9
14/12/2019,Napoli,Parma,1,2,A,2019-20,19,0.9
14/12/2019,Genoa,Sampdoria,0,1,A,2019-20,19,0.9
15/12/2019,Verona,Torino,3,3,D,2019-20,19,0.9
15/12/2019,Bologna,Atalanta,2,1,H,2019-20,19,0.9
15/12/2019,Juventus,Udinese,3,1,H,2019-20,19,0.9
15/12/2019,Milan,Sassuolo,0,0,D,2019-20,19,0.9
15/12/2019,Roma,Spal,3,1,H,2019-20,19,0.9
15/12/2019,Fiorentina,Inter,1,1,D,2019-20,19,0.9
16/12/2019,Cagliari,Lazio,1,2,A,2019-20,19,0.9
18/12/2019,Sampdoria,Juventus,1,2,A,2019-20,19,0.9
18/12/2019,Brescia,Sassuolo,0,2,A,2019-20,19,0.9
20/12/2019,Fiorentina,Roma,1,4,A,2019-20,19,0.9
21/12/2019,Udinese,Cagliari,2,1,H,2019-20,19,0.9
21/12/2019,Inter,Genoa,4,0,H,2019-20,19,0.9
21/12/2019,Torino,Spal,1,2,A,2019-20,19,0.9
22/12/2019,Atalanta,Milan,5,0,H,2019-20,19,0.9
22/12/2019,Lecce,Bologna,2,3,A,2019-20,19,0.9
22/12/2019,Parma,Brescia,1,1,D,2019-20,19,0.9
22/12/2019,Sassuolo,Napoli,1,2,A,2019-20,19,0.9
05/01/2020,Brescia,Lazio,1,2,A,2019-20,19,0.9
05/01/2020,Spal,Verona,0,2,A,2019-20,19,0.9
05/01/2020,Genoa,Sassuolo,2,1,H,2019-20,19,0.9
05/01/2020,Roma,Torino,0,2,A,2019-20,19,0.9
06/01/2020,Bologna,Fiorentina,1,1,D,2019-20,19,0.9
06/01/2020,Atalanta,Parma,5,0,H,2019-20,19,0.9
06/01/2020,Juventus,Cagliari,4,0,H,2019-20,19,0.9
06/01/2020,Milan,Sampdoria,0,0,D,2019-20,19,0.9
06/01/2020,Lecce,Udinese,0,1,A,2019-20,19,0.9
06/01/2020,Napoli,Inter,1,3,A,2019-20,19,0.9
11/01/2020,Cagliari,Milan,0,2,A,2019-20,19,0.9
11/01/2020,Lazio,Napoli,1,0,H,2019-20,19,0.9
11/01/2020,Inter,Atalanta,1,1,D,2019-20,19,0.9
12/01/2020,Udinese,Sassuolo,3,0,H,2019-20,19,0.9
12/01/2020,Fiorentina,Spal,1,0,H,2019-20,19,0.9
12/01/2020,Sampdoria,Brescia,5,1,H,2019-20,19,0.9
12/01/2020,Torino,Bologna,1,0,H,2019-20,19,0.9
12/01/2020,Verona,Genoa,2,1,H,2019-20,19,0.9
12/01/2020,Roma,Juventus,1,2,A,2019-20,19,0.9
13/01/2020,Parma,Lecce,2,0,H,2019-20,19,0.9
18/01/2020,Lazio,Sampdoria,5,1,H,2019-20,19,0.9
18/01/2020,Sassuolo,Torino,2,1,H,2019-20,19,0.9
18/01/2020,Napoli,Fiorentina,0,2,A,2019-20,19,0.9
19/01/2020,Milan,Udinese,3,2,H,2019-20,19,0.9
19/01/2020,Bologna,Verona,1,1,D,2019-20,19,0.9
19/01/2020,Brescia,Cagliari,2,2,D,2019-20,19,0.9
19/01/2020,Lecce,Inter,1,1,D,2019-20,19,0.9
19/01/2020,Genoa,Roma,1,3,A,2019-20,19,0.9
19/01/2020,Juventus,Parma,2,1,H,2019-20,19,0.9
20/01/2020,Atalanta,Spal,1,2,A,2019-20,19,0.9
24/01/2020,Brescia,Milan,0,1,A,2019-20,19,0.9
25/01/2020,Spal,Bologna,1,3,A,2019-20,19,0.9
25/01/2020,Fiorentina,Genoa,0,0,D,2019-20,19,0.9
25/01/2020,Torino,Atalanta,0,7,A,2019-20,19,0.9
26/01/2020,Inter,Cagliari,1,1,D,2019-20,19,0.9
26/01/2020,Parma,Udinese,2,0,H,2019-20,19,0.9
26/01/2020,Sampdoria,Sassuolo,0,0,D,2019-20,19,0.9
26/01/2020,Verona,Lecce,3,0,H,2019-20,19,0.9
26/01/2020,Roma,Lazio,1,1,D,2019-20,19,0.9
26/01/2020,Napoli,Juventus,2,1,H,2019-20,19,0.9
01/02/2020,Bologna,Brescia,2,1,H,2019-20,19,0.9
01/02/2020,Cagliari,Parma,2,2,D,2019-20,19,0.9
01/02/2020,Sassuolo,Roma,4,2,H,2019-20,19,0.9
02/02/2020,Juventus,Fiorentina,3,0,H,2019-20,19,0.9
02/02/2020,Atalanta,Genoa,2,2,D,2019-20,19,0.9
02/02/2020,Lazio,Spal,5,1,H,2019-20,19,0.9
02/02/2020,Milan,Verona,1,1,D,2019-20,19,0.9
02/02/2020,Lecce,Torino,4,0,H,2019-20,19,0.9
02/02/2020,Udinese,Inter,0,2,A,2019-20,19,0.9
03/02/2020,Sampdoria,Napoli,2,4,A,2019-20,19,0.9
05/02/2020,Lazio,Verona,0,0,D,2019-20,19,0.9
07/02/2020,Roma,Bologna,2,3,A,2019-20,19,0.9
08/02/2020,Fiorentina,Atalanta,1,2,A,2019-20,19,0.9
08/02/2020,Torino,Sampdoria,1,3,A,2019-20,19,0.9
08/02/2020,Verona,Juventus,2,1,H,2019-20,19,0.9
09/02/2020,Spal,Sassuolo,1,2,A,2019-20,19,0.9
09/02/2020,Brescia,Udinese,1,1,D,2019-20,19,0.9
09/02/2020,Genoa,Cagliari,1,0,H,2019-20,19,0.9
09/02/2020,Napoli,Lecce,2,3,A,2019-20,19,0.9
09/02/2020,Parma,Lazio,0,1,A,2019-20,19,0.9
09/02/2020,Inter,Milan,4,2,H,2019-20,19,0.9
15/02/2020,Lecce,Spal,2,1,H,2019-20,19,0.9
15/02/2020,Bologna,Genoa,0,3,A,2019-20,19,0.9
15/02/2020,Atalanta,Roma,2,1,H,2019-20,19,0.9
16/02/2020,Udinese,Verona,0,0,D,2019-20,19,0.9
16/02/2020,Juventus,Brescia,2,0,H,2019-20,19,0.9
16/02/2020,Sampdoria,Fiorentina,1,5,A,2019-20,19,0.9
16/02/2020,Sassuolo,Parma,0,1,A,2019-20,19,0.9
16/02/2020,Cagliari,Napoli,0,1,A,2019-20,19,0.9
16/02/2020,Lazio,Inter,2,1,H,2019-20,19,0.9
17/02/2020,Milan,Torino,1,0,H,2019-20,19,0.9
21/02/2020,Brescia,Napoli,1,2,A,2019-20,19,0.9
22/02/2020,Bologna,Udinese,1,1,D,2019-20,19,0.9
22/02/2020,Spal,Juventus,1,2,A,2019-20,19,0.9
22/02/2020,Fiorentina,Milan,1,1,D,2019-20,19,0.9
23/02/2020,Genoa,Lazio,2,3,A,2019-20,19,0.9
23/02/2020,Roma,Lecce,4,0,H,2019-20,19,0.9
29/02/2020,Lazio,Bologna,2,0,H,2019-20,19,0.9
29/02/2020,Napoli,Torino,2,1,H,2019-20,19,0.9
01/03/2020,Lecce,Atalanta,2,7,A,2019-20,19,0.9
01/03/2020,Cagliari,Roma,3,4,A,2019-20,19,0.9
08/03/2020,Parma,Spal,0,1,A,2019-20,19,0.9
08/03/2020,Milan,Genoa,1,2,A,2019-20,19,0.9
08/03/2020,Sampdoria,Verona,2,1,H,2019-20,19,0.9
08/03/2020,Udinese,Fiorentina,0,0,D,2019-20,19,0.9
08/03/2020,Juventus,Inter,2,0,H,2019-20,19,0.9
09/03/2020,Sassuolo,Brescia,3,0,H,2019-20,19,0.9
20/06/2020,Torino,Parma,1,1,D,2019-20,19,0.9
20/06/2020,Verona,Cagliari,2,1,H,2019-20,19,0.9
21/06/2020,Atalanta,Sassuolo,4,1,H,2019-20,19,0.9
21/06/2020,Inter,Sampdoria,2,1,H,2019-20,19,0.9
22/06/2020,Fiorentina,Brescia,1,1,D,2019-20,19,0.9
22/06/2020,Lecce,Milan,1,4,A,2019-20,19,0.9
22/06/2020,Bologna,Juventus,0,2,A,2019-20,19,0.9
23/06/2020,Spal,Cagliari,0,1,A,2019-20,19,0.9
23/06/2020,Verona,Napoli,0,2,A,2019-20,19,0.9
23/06/2020,Genoa,Parma,1,4,A,2019-20,19,0.9
23/06/2020,Torino,Udinese,1,0,H,2019-20,19,0.9
24/06/2020,Inter,Sassuolo,3,3,D,2019-20,19,0.9
24/06/2020,Atalanta,Lazio,3,2,H,2019-20,19,0.9
24/06/2020,Roma,Sampdoria,2,1,H,2019-20,19,0.9
26/06/2020,Juventus,Lecce,4,0,H,2019-20,19,0.9
27/06/2020,Brescia,Genoa,2,2,D,2019-20,19,0.9
27/06/2020,Cagliari,Torino,4,2,H,2019-20,19,0.9
27/06/2020,Lazio,Fiorentina,2,1,H,2019-20,19,0.9
28/06/2020,Milan,Roma,2,0,H,2019-20,19,0.9
28/06/2020,Napoli,Spal,3,1,H,2019-20,19,0.9
28/06/2020,Sampdoria,Bologna,1,2,A,2019-20,19,0.9
28/06/2020,Sassuolo,Verona,3,3,D,2019-20,19,0.9
28/06/2020,Udinese,Atalanta,2,3,A,2019-20,19,0.9
28/06/2020,Parma,Inter,1,2,A,2019-20,19,0.9
30/06/2020,Torino,Lazio,1,2,A,2019-20,19,0.9
30/06/2020,Genoa,Juventus,1,3,A,2019-20,19,0.9
01/07/2020,Bologna,Cagliari,1,1,D,2019-20,19,0.9
01/07/2020,Inter,Brescia,6,0,H,2019-20,19,0.9
01/07/2020,Fiorentina,Sassuolo,1,3,A,2019-20,19,0.9
01/07/2020,Lecce,Sampdoria,1,2,A,2019-20,19,0.9
01/07/2020,Spal,Milan,2,2,D,2019-20,19,0.9
01/07/2020,Verona,Parma,3,2,H,2019-20,19,0.9
02/07/2020,Atalanta,Napoli,2,0,H,2019-20,19,0.9
02/07/2020,Roma,Udinese,0,2,A,2019-20,19,0.9
04/07/2020,Juventus,Torino,4,1,H,2019-20,19,0.9
04/07/2020,Sassuolo,Lecce,4,2,H,2019-20,19,0.9
04/07/2020,Lazio,Milan,0,3,A,2019-20,19,0.9
05/07/2020,Inter,Bologna,1,2,A,2019-20,19,0.9
05/07/2020,Brescia,Verona,2,0,H,2019-20,19,0.9
05/07/2020,Cagliari,Atalanta,0,1,A,2019-20,19,0.9
05/07/2020,Parma,Fiorentina,1,2,A,2019-20,19,0.9
05/07/2020,Sampdoria,Spal,3,0,H,2019-20,19,0.9
05/07/2020,Udinese,Genoa,2,2,D,2019-20,19,0.9
05/07/2020,Napoli,Roma,2,1,H,2019-20,19,0.9
07/07/2020,Lecce,Lazio,2,1,H,2019-20,19,0.9
07/07/2020,Milan,Juventus,4,2,H,2019-20,19,0.9
08/07/2020,Fiorentina,Cagliari,0,0,D,2019-20,19,0.9
08/07/2020,Genoa,Napoli,1,2,A,2019-20,19,0.9
08/07/2020,Atalanta,Sampdoria,2,0,H,2019-20,19,0.9
08/07/2020,Bologna,Sassuolo,1,2,A,2019-20,19,0.9
08/07/2020,Roma,Parma,2,1,H,2019-20,19,0.9
08/07/2020,Torino,Brescia,3,1,H,2019-20,19,0.9
09/07/2020,Spal,Udinese,0,3,A,2019-20,19,0.9
09/07/2020,Verona,Inter,2,2,D,2019-20,19,0.9
11/07/2020,Lazio,Sassuolo,1,2,A,2019-20,19,0.9
11/07/2020,Brescia,Roma,0,3,A,2019-20,19,0.9
11/07/2020,Juventus,Atalanta,2,2,D,2019-20,19,0.9
12/07/2020,Genoa,Spal,2,0,H,2019-20,19,0.9
12/07/2020,Cagliari,Lecce,0,0,D,2019-20,19,0.9
12/07/2020,Fiorentina,Verona,1,1,D,2019-20,19,0.9
12/07/2020,Parma,Bologna,2,2,D,2019-20,19,0.9
12/07/2020,Udinese,Sampdoria,1,3,A,2019-20,19,0.9
12/07/2020,Napoli,Milan,2,2,D,2019-20,19,0.9
13/07/2020,Inter,Torino,3,1,H,2019-20,19,0.9
14/07/2020,Atalanta,Brescia,6,2,H,2019-20,19,0.9
15/07/2020,Bologna,Napoli,1,1,D,2019-20,19,0.9
15/07/2020,Milan,Parma,3,1,H,2019-20,19,0.9
15/07/2020,Sampdoria,Cagliari,3,0,H,2019-20,19,0.9
15/07/2020,Lecce,Fiorentina,1,3,A,2019-20,19,0.9
15/07/2020,Roma,Verona,2,1,H,2019-20,19,0.9
15/07/2020,Sassuolo,Juventus,3,3,D,2019-20,19,0.9
15/07/2020,Udinese,Lazio,0,0,D,2019-20,19,0.9
16/07/2020,Torino,Genoa,3,0,H,2019-20,19,0.9
16/07/2020,Spal,Inter,0,4,A,2019-20,19,0.9
18/07/2020,Verona,Atalanta,1,1,D,2019-20,19,0.9
18/07/2020,Cagliari,Sassuolo,1,1,D,2019-20,19,0.9
18/07/2020,Milan,Bologna,5,1,H,2019-20,19,0.9
19/07/2020,Parma,Sampdoria,2,3,A,2019-20,19,0.9
19/07/2020,Brescia,Spal,2,1,H,2019-20,19,0.9
19/07/2020,Fiorentina,Torino,2,0,H,2019-20,19,0.9
19/07/2020,Genoa,Lecce,2,1,H,2019-20,19,0.9
19/07/2020,Napoli,Udinese,2,1,H,2019-20,19,0.9
19/07/2020,Roma,Inter,2,2,D,2019-20,19,0.9
20/07/2020,Juventus,Lazio,2,1,H,2019-20,19,0.9
21/07/2020,Atalanta,Bologna,1,0,H,2019-20,19,0.9
21/07/2020,Sassuolo,Milan,1,2,A,2019-20,19,0.9
22/07/2020,Parma,Napoli,2,1,H,2019-20,19,0.9
22/07/2020,Inter,Fiorentina,0,0,D,2019-20,19,0.9
22/07/2020,Lecce,Brescia,3,1,H,2019-20,19,0.9
22/07/2020,Sampdoria,Genoa,1,2,A,2019-20,19,0.9
22/07/2020,Spal,Roma,1,6,A,2019-20,19,0.9
22/07/2020,Torino,Verona,1,1,D,2019-20,19,0.9
23/07/2020,Udinese,Juventus,2,1,H,2019-20,19,0.9
23/07/2020,Lazio,Cagliari,2,1,H,2019-20,19,0.9
24/07/2020,Milan,Atalanta,1,1,D,2019-20,19,0.9
25/07/2020,Brescia,Parma,1,2,A,2019-20,19,0.9
25/07/2020,Genoa,Inter,0,3,A,2019-20,19,0.9
25/07/2020,Napoli,Sassuolo,2,0,H,2019-20,19,0.9
26/07/2020,Bologna,Lecce,3,2,H,2019-20,19,0.9
26/07/2020,Cagliari,Udinese,0,1,A,2019-20,19,0.9
26/07/2020,Roma,Fiorentina,2,1,H,2019-20,19,0.9
26/07/2020,Spal,Torino,1,1,D,2019-20,19,0.9
26/07/2020,Verona,Lazio,1,5,A,2019-20,19,0.9
26/07/2020,Juventus,Sampdoria,2,0,H,2019-20,19,0.9
28/07/2020,Parma,Atalanta,1,2,A,2019-20,19,0.9
28/07/2020,Inter,Napoli,2,0,H,2019-20,19,0.9
29/07/2020,Lazio,Brescia,2,0,H,2019-20,19,0.9
29/07/2020,Sampdoria,Milan,1,4,A,2019-20,19,0.9
29/07/2020,Sassuolo,Genoa,5,0,H,2019-20,19,0.9
29/07/2020,Udinese,Lecce,1,2,A,2019-20,19,0.9
29/07/2020,Verona,Spal,3,0,H,2019-20,19,0.9
29/07/2020,Cagliari,Juventus,2,0,H,2019-20,19,0.9
29/07/2020,Fiorentina,Bologna,4,0,H,2019-20,19,0.9
29/07/2020,Torino,Roma,2,3,A,2019-20,19,0.9
01/08/2020,Brescia,Sampdoria,1,1,D,2019-20,19,0.9
01/08/2020,Atalanta,Inter,0,2,A,2019-20,19,0.9
01/08/2020,Juventus,Roma,1,3,A,2019-20,19,0.9
01/08/2020,Milan,Cagliari,3,0,H,2019-20,19,0.9
01/08/2020,Napoli,Lazio,3,1,H,2019-20,19,0.9
02/08/2020,Spal,Fiorentina,1,3,A,2019-20,19,0.9
02/08/2020,Bologna,Torino,1,1,D,2019-20,19,0.9
02/08/2020,Genoa,Verona,3,0,H,2019-20,19,0.9
02/08/2020,Lecce,Parma,3,4,A,2019-20,19,0.9
02/08/2020,Sassuolo,Udinese,0,1,A,2019-20,19,0.9
19/09/2020,Fiorentina,Torino,1,0,H,2020-21,20,1.0
19/09/2020,Verona,Roma,0,0,D,2020-21,20,1.0
20/09/2020,Parma,Napoli,0,2,A,2020-21,20,1.0
20/09/2020,Genoa,Crotone,4,1,H,2020-21,20,1.0
20/09/2020,Sassuolo,Cagliari,1,1,D,2020-21,20,1.0
20/09/2020,Juventus,Sampdoria,3,0,H,2020-21,20,1.0
21/09/2020,Milan,Bologna,2,0,H,2020-21,20,1.0
26/09/2020,Torino,Atalanta,2,4,A,2020-21,20,1.0
26/09/2020,Cagliari,Lazio,0,2,A,2020-21,20,1.0
26/09/2020,Sampdoria,Benevento,2,3,A,2020-21,20,1.0
26/09/2020,Inter,Fiorentina,4,3,H,2020-21,20,1.0
27/09/2020,Spezia,Sassuolo,1,4,A,2020-21,20,1.0
27/09/2020,Napoli,Genoa,6,0,H,2020-21,20,1.0
27/09/2020,Verona,Udinese,1,0,H,2020-21,20,1.0
27/09/2020,Crotone,Milan,0,2,A,2020-21,20,1.0
27/09/2020,Roma,Juventus,2,2,D,2020-21,20,1.0
28/09/2020,Bologna,Parma,4,1,H,2020-21,20,1.0
30/09/2020,Benevento,Inter,2,5,A,2020-21,20,1.0
30/09/2020,Udinese,Spezia,0,2,A,2020-21,20,1.0
30/09/2020,Lazio,Atalanta,1,4,A,2020-21,20,1.0
02/10/2020,Fiorentina,Sampdoria,1,2,A,2020-21,20,1.0
03/10/2020,Sassuolo,Crotone,4,1,H,2020-21,20,1.0
03/10/2020,Udinese,Roma,0,1,A,2020-21,20,1.0
04/10/2020,Atalanta,Cagliari,5,2,H,2020-21,20,1.0
04/10/2020,Benevento,Bologna,1,0,H,2020-21,20,1.0
04/10/2020,Lazio,Inter,1,1,D,2020-21,20,1.0
04/10/2020,Parma,Verona,1,0,H,2020-21,20,1.0
04/10/2020,Milan,Spezia,3,0,H,2020-21,20,1.0
17/10/2020,Napoli,Atalanta,4,1,H,2020-21,20,1.0
17/10/2020,Inter,Milan,1,2,A,2020-21,20,1.0
17/10/2020,Sampdoria,Lazio,3,0,H,2020-21,20,1.0
17/10/2020,Crotone,Juventus,1,1,D,2020-21,20,1.0
18/10/2020,Bologna,Sassuolo,3,4,A,2020-21,20,1.0
18/10/2020,Spezia,Fiorentina,2,2,D,2020-21,20,1.0
18/10/2020,Torino,Cagliari,2,3,A,2020-21,20,1.0
18/10/2020,Udinese,Parma,3,2,H,2020-21,20,1.0
18/10/2020,Roma,Benevento,5,2,H,2020-21,20,1.0
19/10/2020,Verona,Genoa,0,0,D,2020-21,20,1.0
23/10/2020,Sassuolo,Torino,3,3,D,2020-21,20,1.0
24/10/2020,Atalanta,Sampdoria,1,3,A,2020-21,20,1.0
24/10/2020,Genoa,Inter,0,2,A,2020-21,20,1.0
24/10/2020,Lazio,Bologna,2,1,H,2020-21,20,1.0
25/10/2020,Cagliari,Crotone,4,2,H,2020-21,20,1.0
25/10/2020,Benevento,Napoli,1,2,A,2020-21,20,1.0
25/10/2020,Parma,Spezia,2,2,D,2020-21,20,1.0
25/10/2020,Fiorentina,Udinese,3,2,H,2020-21,20,1.0
25/10/2020,Juventus,Verona,1,1,D,2020-21,20,1.0
26/10/2020,Milan,Roma,3,3,D,2020-21,20,1.0
31/10/2020,Crotone,Atalanta,1,2,A,2020-21,20,1.0
31/10/2020,Inter,Parma,2,2,D,2020-21,20,1.0
31/10/2020,Bologna,Cagliari,3,2,H,2020-21,20,1.0
01/11/2020,Udinese,Milan,1,2,A,2020-21,20,1.0
01/11/2020,Spezia,Juventus,1,4,A,2020-21,20,1.0
01/11/2020,Torino,Lazio,3,4,A,2020-21,20,1.0
01/11/2020,Napoli,Sassuolo,0,2,A,2020-21,20,1.0
01/11/2020,Roma,Fiorentina,2,0,H,2020-21,20,1.0
01/11/2020,Sampdoria,Genoa,1,1,D,2020-21,20,1.0
02/11/2020,Verona,Benevento,3,1,H,2020-21,20,1.0
04/11/2020,Genoa,Torino,1,2,A,2020-21,20,1.0
06/11/2020,Sassuolo,Udinese,0,0,D,2020-21,20,1.0
07/11/2020,Cagliari,Sampdoria,2,0,H,2020-21,20,1.0
07/11/2020,Benevento,Spezia,0,3,A,2020-21,20,1.0
07/11/2020,Parma,Fiorentina,0,0,D,2020-21,20,1.0
08/11/2020,Lazio,Juventus,1,1,D,2020-21,20,1.0
08/11/2020,Atalanta,Inter,1,1,D,2020-21,20,1.0
08/11/2020,Genoa,Roma,1,3,A,2020-21,20,1.0
08/11/2020,Torino,Crotone,0,0,D,2020-21,20,1.0
08/11/2020,Bologna,Napoli,0,1,A,2020-21,20,1.0
08/11/2020,Milan,Verona,2,2,D,2020-21,20,1.0
21/11/2020,Crotone,Lazio,0,2,A,2020-21,20,1.0
21/11/2020,Spezia,Atalanta,0,0,D,2020-21,20,1.0
21/11/2020,Juventus,Cagliari,2,0,H,2020-21,20,1.0
22/11/2020,Fiorentina,Benevento,0,1,A,2020-21,20,1.0
22/11/2020,Inter,Torino,4,2,H,2020-21,20,1.0
22/11/2020,Roma,Parma,3,0,H,2020-21,20,1.0
22/11/2020,Sampdoria,Bologna,1,2,A,2020-21,20,1.0
22/11/2020,Verona,Sassuolo,0,2,A,2020-21,20,1.0
22/11/2020,Udinese,Genoa,1,0,H,2020-21,20,1.0
22/11/2020,Napoli,Milan,1,3,A,2020-21,20,1.0
28/11/2020,Sassuolo,Inter,0,3,A,2020-21,20,1.0
28/11/2020,Benevento,Juventus,1,1,D,2020-21,20,1.0
28/11/2020,Atalanta,Verona,0,2,A,2020-21,20,1.0
29/11/2020,Lazio,Udinese,1,3,A,2020-21,20,1.0
29/11/2020,Bologna,Crotone,1,0,H,2020-21,20,1.0
29/11/2020,Milan,Fiorentina,2,0,H,2020-21,20,1.0
29/11/2020,Cagliari,Spezia,2,2,D,2020-21,20,1.0
29/11/2020,Napoli,Roma,4,0,H,2020-21,20,1.0
30/11/2020,Torino,Sampdoria,2,2,D,2020-21,20,1.0
30/11/2020,Genoa,Parma,1,2,A,2020-21,20,1.0
05/12/2020,Spezia,Lazio,1,2,A,2020-21,20,1.0
05/12/2020,Juventus,Torino,2,1,H,2020-21,20,1.0
05/12/2020,Inter,Bologna,3,1,H,2020-21,20,1.0
06/12/2020,Verona,Cagliari,1,1,D,2020-21,20,1.0
06/12/2020,Parma,Benevento,0,0,D,2020-21,20,1.0
06/12/2020,Roma,Sassuolo,0,0,D,2020-21,20,1.0
06/12/2020,Crotone,Napoli,0,4,A,2020-21,20,1.0
06/12/2020,Sampdoria,Milan,1,2,A,2020-21,20,1.0
07/12/2020,Fiorentina,Genoa,1,1,D,2020-21,20,1.0
11/12/2020,Sassuolo,Benevento,1,0,H,2020-21,20,1.0
12/12/2020,Crotone,Spezia,4,1,H,2020-21,20,1.0
12/12/2020,Torino,Udinese,2,3,A,2020-21,20,1.0
12/12/2020,Lazio,Verona,1,2,A,2020-21,20,1.0
13/12/2020,Cagliari,Inter,1,3,A,2020-21,20,1.0
13/12/2020,Atalanta,Fiorentina,3,0,H,2020-21,20,1.0
13/12/2020,Bologna,Roma,1,5,A,2020-21,20,1.0
13/12/2020,Napoli,Sampdoria,2,1,H,2020-21,20,1.0
13/12/2020,Genoa,Juventus,1,3,A,2020-21,20,1.0
13/12/2020,Milan,Parma,2,2,D,2020-21,20,1.0
15/12/2020,Udinese,Crotone,0,0,D,2020-21,20,1.0
15/12/2020,Benevento,Lazio,1,1,D,2020-21,20,1.0
16/12/2020,Juventus,Atalanta,1,1,D,2020-21,20,1.0
16/12/2020,Fiorentina,Sassuolo,1,1,D,2020-21,20,1.0
16/12/2020,Genoa,Milan,2,2,D,2020-21,20,1.0
16/12/2020,Inter,Napoli,1,0,H,2020-21,20,1.0
16/12/2020,Parma,Cagliari,0,0,D,2020-21,20,1.0
16/12/2020,Spezia,Bologna,2,2,D,2020-21,20,1.0
16/12/2020,Verona,Sampdoria,1,2,A,2020-21,20,1.0
17/12/2020,Roma,Torino,3,1,H,2020-21,20,1.0
19/12/2020,Fiorentina,Verona,1,1,D,2020-21,20,1.0
19/12/2020,Sampdoria,Crotone,3,1,H,2020-21,20,1.0
19/12/2020,Parma,Juventus,0,4,A,2020-21,20,1.0
20/12/2020,Torino,Bologna,1,1,D,2020-21,20,1.0
